Juistheid;Maximale afwijking;Gemiddelde absolute afwijking;onderwerp;jaarlijks_seizoenspatroon;wekelijks_seizoenspatroon;graad
1,0066825071701533;9,336273088157412;1,6145716015320901;Flexpool;False;False;2
0,9976503821400501;9,440922010766428;1,6131380546470353;Flexpool;False;False;3
1,0265846143930522;9,10568127597746;1,617730393479761;Flexpool;False;False;4
1,0598510141600324;8,720246742786912;1,7119182030761195;Flexpool;False;False;5
1,0663684896714363;8,644733307341085;1,7369514241417225;Flexpool;False;False;6
1,061703014170358;8,69878891253029;1,71903162077763;Flexpool;False;False;7
1,0017140932534427;9,393838629126549;1,6137830324777185;Flexpool;False;False;8
0,9995691007856332;9,418691158294678;1,6134425868726756;Flexpool;False;False;9
0,9083484425052003;10,475601196289062;1,7735686419761345;Flexpool;False;False;10
0,9273088319444239;10,25592041015625;1,695928035370291;Flexpool;False;False;11
1,0168257862378813;9,21875;1,616181506849315;Flexpool;False;False;12
1,0141286356112555;9,25;1,6157534246575342;Flexpool;False;False;13
1,0168257862378813;9,21875;1,616181506849315;Flexpool;False;False;14
0,9628827737053677;9,84375;1,6076198630136986;Flexpool;False;False;15
1,019522936864507;9,1875;1,6166095890410959;Flexpool;False;False;16
0,9493970205722393;10,0;1,6054794520547946;Flexpool;False;False;17
1,0141286356112555;9,25;1,6157534246575342;Flexpool;False;False;18
0,9547913218254906;9,9375;1,6063356164383562;Flexpool;False;False;19
1,0154772109245684;9,234375;1,6159674657534246;Flexpool;False;False;20
1,0168257862378813;9,21875;1,616181506849315;Flexpool;False;False;21
1,0181743615511942;9,203125;1,6163955479452055;Flexpool;False;False;22
1,0168257862378813;9,21875;1,616181506849315;Flexpool;False;False;23
