Juistheid;Maximale afwijking;Gemiddelde absolute afwijking;onderwerp;vensterlengte;verschuiving
0,9733731524540964;9,722628124561359;1,6145835002530837;Flexpool;3;4
0,9698405728284275;9,758443663520334;1,6040076174754225;Flexpool;3;5
0,9709701144680262;9,736352369324484;1,6122410360863073;Flexpool;3;6
0,9684676570720874;9,798139607427936;1,6043594605872484;Flexpool;3;7
0,9762523041185724;9,615302545343695;1,6020744880292095;Flexpool;3;14
0,9811557464143487;9,91358024691358;1,6219345299888015;Flexpool;3;21
1,001264517702578;9,777777777777779;1,6467285624793775;Flexpool;3;28
1,0373095041390668;7,555555555555557;1,6955972715485654;Flexpool;3;73
0,9745408686056588;11,666666666666666;1,6593607305936071;Flexpool;3;365
0,9679987388665565;10,666666666666666;1,6767123287671233;Flexpool;3;730
0,9817923859068338;9,625;1,61118924936936;Flexpool;4;1
0,9769890584996542;9,680555555554882;1,6107252422759712;Flexpool;4;2
0,974002802374009;9,715909093029683;1,6108273064111267;Flexpool;4;3
0,9700764725388681;9,759614555173414;1,610955209036672;Flexpool;4;4
0,9694851685452354;9,766835629157868;1,6085777139435584;Flexpool;4;5
0,9690365011340336;9,769208518555388;1,6055361694346981;Flexpool;4;6
0,9686263033474735;9,782487947493792;1,6027160275713346;Flexpool;4;7
0,9775486757485955;9,820175170898438;1,6121331109633152;Flexpool;4;14
0,9815779963529747;9,83984375;1,6260797608546491;Flexpool;4;21
1,0041224567968814;9,625;1,6513057457665874;Flexpool;4;28
1,0380469119472688;7,8125;1,6936643835616438;Flexpool;4;73
0,9745211633956018;11,5;1,628082191780822;Flexpool;4;365
0,967841097186096;10,5;1,6246575342465754;Flexpool;4;730
0,9683648616694174;9,779999999999998;1,6083535392596746;Flexpool;5;1
0,9681123669898263;9,783999999999127;1,6091313347590175;Flexpool;5;2
0,965540579595905;9,813333332647838;1,609247743686242;Flexpool;5;3
0,9651732208608251;9,817143005503922;1,6085144776415534;Flexpool;5;4
0,9648882714589733;9,820010330849332;1,6075045420863505;Flexpool;5;5
0,9655139556676862;9,813299948768462;1,6049609611821822;Flexpool;5;6
0,965196122018837;9,814893601587201;1,6080933101880692;Flexpool;5;7
0,9770513540813665;9,745651200000001;1,6095579231276775;Flexpool;5;14
0,9815211058331942;9,7232;1,6123000602100466;Flexpool;5;21
